p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	absLogFC
4.13975756889871e-07	0.420413300425573	0.914	0.673	0.00893773659125232	L2	EPHX1	0.420413300425573
4.1987918608368e-07	0.391496685609664	0.741	0.439	0.00906519162754664	L2	CAMK2N1	0.391496685609664
4.48358257652688e-07	0.262197767092497	0.707	0.394	0.00968005478272154	L2	ATAD2	0.262197767092497
4.90075707989104e-07	0.537974962721293	0.828	0.535	0.0105807345354847	L2	GADD45A	0.537974962721293
5.31453146407518e-07	0.540669906848946	0.879	0.769	0.0114740734309383	L2	RABEP1	0.540669906848946
5.39158609938423e-07	0.395199701526906	0.897	0.622	0.0116404343885706	L2	BEX3	0.395199701526906
5.90571821001552e-07	0.500388490911547	1	0.901	0.0127504456154235	L2	STAT3	0.500388490911547
7.40351357573615e-07	0.351142734831797	0.776	0.484	0.0159841858100144	L2	PCYOX1	0.351142734831797
7.51784925896886e-07	0.550758634272936	1	0.955	0.0162310365501138	L2	CLDN4	0.550758634272936
7.85660597395553e-07	0.600086455793277	0.724	0.465	0.01696241229777	L2	MAPK8	0.600086455793277
8.16624424775058e-07	0.272992595600182	0.672	0.356	0.0176309213308935	L2	SEC22C	0.272992595600182
8.32608638675744e-07	0.35816434773849	0.638	0.321	0.0179760205090093	L2	DNAJB4	0.35816434773849
8.34448228960328e-07	0.457468846951768	0.931	0.772	0.0180157372632535	L2	FLNB	0.457468846951768
8.48759296120823e-07	0.352190193519698	0.966	0.869	0.0183247132032486	L2	HACD3	0.352190193519698
8.82086739662069e-07	0.510359340171689	0.793	0.571	0.0190442527093041	L2	ZNF281	0.510359340171689
9.90979463251377e-07	0.417310969531155	0.897	0.705	0.0213952466115972	L2	PNRC2	0.417310969531155
1.06651619641708e-06	0.433261945403501	0.603	0.337	0.0230260846806447	L2	ETS2	0.433261945403501
1.09592101536681e-06	0.729395546774594	0.379	0.125	0.0236609347217695	L2	GDF15	0.729395546774594
1.23903887433616e-06	0.38530350967989	0.983	0.869	0.0267508492969178	L2	UBE2D3	0.38530350967989
1.30186532387772e-06	0.343076326942757	0.879	0.683	0.0281072723425199	L2	TSPYL1	0.343076326942757
1.39814701004201e-06	0.271944346742704	0.638	0.33	0.030185993946807	L2	SLC19A2	0.271944346742704
1.48806708859248e-06	0.337167950446173	0.707	0.407	0.0321273684427116	L2	CADM1	0.337167950446173
1.58964982734608e-06	0.416357819164734	0.983	0.99	0.0343205397724018	L2	H3F3B	0.416357819164734
1.70481205595116e-06	0.341179559345927	0.862	0.628	0.0368068922879856	L2	PTPRK	0.341179559345927
1.70538457752703e-06	0.284183328122134	0.552	0.24	0.0368192530288087	L2	GUCY1A1	0.284183328122134
1.74196179497399e-06	0.452227911852372	0.724	0.429	0.0376089551534884	L2	ERO1B	0.452227911852372
1.83112787159967e-06	0.395264679051808	0.845	0.59	0.039534050747837	L2	THSD4	0.395264679051808
1.86257999734605e-06	0.320520881595882	1	0.913	0.0402131021427013	L2	APLP2	0.320520881595882
1.97223613624569e-06	0.422218607981535	0.603	0.337	0.0425805781815444	L2	ARL5B	0.422218607981535
1.99757795534673e-06	0.90812527587441	0.983	0.846	0.0431277080559358	L2	ZFP36L2	0.90812527587441
2.06823685699392e-06	0.416839922946479	0.948	0.939	0.0446532337424988	L2	LRRFIP1	0.416839922946479
2.24050115025859e-06	0.375875624450508	0.586	0.324	0.0483724198340829	L2	SRF	0.375875624450508
2.24664715199708e-06	0.250265032845882	0.603	0.272	0.048505112011617	L2	ALDH3B2	0.250265032845882
2.30848438216937e-06	0.626196137693924	1	0.942	0.0498401778110367	L2	TPM1	0.626196137693924
2.3139496727798e-06	0.386490259581607	0.741	0.522	0.0499581734353158	L2	SNRPN	0.386490259581607
2.34468835744933e-06	0.365344424004883	0.724	0.41	0.050621821637331	L2	TFAP2C	0.365344424004883
2.36364180558778e-06	0.466217430905458	1	0.917	0.0510310265826402	L2	HSP90B1	0.466217430905458
2.47337817682269e-06	0.406443905718855	0.914	0.776	0.0534002348376018	L2	SSR3	0.406443905718855
2.5036199804991e-06	0.40051993891533	0.966	0.913	0.0540531553789755	L2	MIF	0.40051993891533
2.51727833029206e-06	0.339476008534709	0.586	0.321	0.0543480391510056	L2	SASH1	0.339476008534709
2.63584517157527e-06	0.646782396621522	0.845	0.654	0.0569078972543102	L2	KIAA0040	0.646782396621522
2.71840615865548e-06	0.275546091604242	0.259	0.064	0.0586903889653719	L2	FAM84A	0.275546091604242
2.85243888458434e-06	0.348302182000358	0.621	0.34	0.0615841555181758	L2	HELB	0.348302182000358
2.91631604632601e-06	0.288585139940234	0.448	0.183	0.0629632634401785	L2	SEMA3B	0.288585139940234
3.0306192240216e-06	0.720591510231738	0.897	0.708	0.0654310690466263	L2	CBWD5	0.720591510231738
3.04051374202743e-06	0.450863229524168	0.5	0.224	0.0656446916903722	L2	AC023157.3	0.450863229524168
3.0517159880111e-06	0.340207398572988	0.983	0.971	0.0658865481811596	L2	CD63	0.340207398572988
3.05204435478823e-06	0.305329959233906	0.983	0.978	0.0658936376198779	L2	SKP1	0.305329959233906
3.14585803742173e-06	0.37427509091036	0.672	0.429	0.0679190750279351	L2	DIAPH1	0.37427509091036
3.9384813761948e-06	0.308431837549047	0.293	0.09	0.0850318129120457	L2	TMEM26	0.308431837549047
3.97636710656965e-06	0.521100769238402	0.948	0.811	0.0858497658308388	L2	OSBPL1A	0.521100769238402
4.03198136016226e-06	0.319704497919534	0.638	0.381	0.0870504775659032	L2	PACSIN2	0.319704497919534
4.30996653836316e-06	0.486118131926364	0.948	0.894	0.0930521775632606	L2	SELENOP	0.486118131926364
4.32406373393855e-06	0.430852909635973	0.707	0.413	0.0933565360157333	L2	AC016831.5	0.430852909635973
4.7191663658805e-06	0.299896679414086	0.741	0.458	0.10188680183936	L2	RHPN2	0.299896679414086
4.8301288773734e-06	0.442690863510174	0.638	0.356	0.104282482462492	L2	ICAM1	0.442690863510174
4.83565411234391e-06	0.315256129026493	1	0.955	0.104401772285505	L2	CD9	0.315256129026493
4.89834098993747e-06	0.353178293931424	1	0.885	0.10575518197275	L2	SLC38A1	0.353178293931424
5.16186048990976e-06	0.334218827996961	0.845	0.705	0.111444567977152	L2	AKR7A2	0.334218827996961
5.59839000223935e-06	0.541211344801143	0.586	0.301	0.120869240148348	L2	IGFBP4	0.541211344801143
5.59955351602419e-06	0.450274407150402	0.966	0.641	0.120894360410962	L2	GSTP1	0.450274407150402
5.72913505215164e-06	0.429852178870315	0.879	0.772	0.123692025775954	L2	SELENOK	0.429852178870315
6.10869732140213e-06	0.285756530642094	0.448	0.176	0.131886775169072	L2	MSX2	0.285756530642094
6.35645270989699e-06	0.341369916166742	1	0.901	0.137235814006676	L2	CCNL1	0.341369916166742
6.74248457560675e-06	0.527192660970458	0.845	0.571	0.14557024198735	L2	SKIL	0.527192660970458
6.87922035832251e-06	0.301577572185185	0.931	0.702	0.148522367536183	L2	TCEA3	0.301577572185185
7.13692456116103e-06	0.617867592729103	0.966	0.904	0.154086201275467	L2	ZFP36L1	0.617867592729103
7.29992432028148e-06	0.518980534909054	0.966	0.907	0.157605366074877	L2	CST3	0.518980534909054
7.33408401009584e-06	0.393588205261402	0.81	0.577	0.158342873777969	L2	FUBP1	0.393588205261402
7.52157415587949e-06	0.395279157799844	0.81	0.635	0.162390786025438	L2	CMBL	0.395279157799844
7.72568691579225e-06	0.741448513006876	0.845	0.763	0.166797580511955	L2	JMJD1C	0.741448513006876
7.86868679717571e-06	0.329751857506285	0.603	0.333	0.169884947951023	L2	CCDC88C	0.329751857506285
7.89006314470366e-06	0.334717955737049	0.5	0.237	0.170346463294152	L2	SCGB3A1	0.334717955737049
8.04584115393673e-06	0.433869330410974	0.931	0.827	0.173709710513494	L2	DDX21	0.433869330410974
8.29425981164951e-06	0.36380905129747	0.914	0.673	0.179073069333513	L2	KRAS	0.36380905129747
8.48226786133066e-06	0.32888335459148	0.724	0.465	0.183132163126129	L2	UTRN	0.32888335459148
8.84000561295851e-06	0.398007982470331	0.741	0.506	0.190855721183774	L2	ARHGEF5	0.398007982470331
9.1952275027379e-06	0.417594166671698	0.759	0.522	0.198524961784111	L2	CXXC5	0.417594166671698
9.30235341443667e-06	0.287913758712277	0.534	0.295	0.200837810217688	L2	TP53INP2	0.287913758712277
9.90794824280308e-06	0.478446630171615	0.983	0.878	0.213912602562118	L2	MORF4L2	0.478446630171615
1.16958805663611e-05	0.402804634336087	0.569	0.327	0.252514061427737	L2	FKBP11	0.402804634336087
1.17727731533499e-05	0.339252950692471	0.983	0.926	0.254174172380824	L2	PDIA3	0.339252950692471
1.26522839268798e-05	0.49179614958355	0.862	0.673	0.273162809981336	L2	CPEB4	0.49179614958355
1.27351925757009e-05	0.33741390958002	0.534	0.282	0.274952807709382	L2	MCC	0.33741390958002
1.35748819913152e-05	0.32854480572	0.586	0.324	0.293081702192495	L2	TNFRSF10B	0.32854480572
1.35756856067143e-05	0.253076756286456	0.621	0.349	0.293099052248962	L2	JOSD1	0.253076756286456
1.38440463972574e-05	0.575646923102548	1	0.923	0.298892961716788	L2	FOS	0.575646923102548
1.43249866135857e-05	1.02132076800407	0.948	0.833	0.309276460987316	L2	IER3	1.02132076800407
1.44949242159562e-05	0.338910103545633	0.828	0.679	0.312945413822494	L2	DDOST	0.338910103545633
1.48877586930275e-05	0.334961462775863	0.603	0.346	0.321426710182464	L2	SLC2A1	0.334961462775863
1.54221917147059e-05	0.459885922235411	0.914	0.766	0.3329651191205	L2	ZNF652	0.459885922235411
1.63256006586901e-05	0.270970628781976	0.741	0.449	0.352469718221119	L2	HERC4	0.270970628781976
1.64514854428853e-05	0.357697639532453	1	0.984	0.355187570711894	L2	TACSTD2	0.357697639532453
1.67369873311661e-05	0.258015287242072	0.879	0.596	0.361351556479877	L2	ZBTB16	0.258015287242072
1.69558443355117e-05	0.518038050629853	1	0.984	0.366076679203698	L2	KRT19	0.518038050629853
1.72410127681453e-05	0.576940380762679	0.81	0.571	0.372233465664256	L2	KLF4	0.576940380762679
1.73777214176808e-05	0.296656444975793	0.879	0.686	0.375185005407727	L2	G3BP2	0.296656444975793
1.74873409050853e-05	0.516474923010012	0.983	0.929	0.377551690140792	L2	HSPA5	0.516474923010012
1.76135665614306e-05	0.28647244713244	0.81	0.506	0.380276902061288	L2	FBXL3	0.28647244713244
1.80914139939891e-05	0.286946457763279	0.931	0.756	0.390593628130225	L2	FAM177A1	0.286946457763279
1.89703792430313e-05	0.294591582299505	0.69	0.404	0.409570487857046	L2	DUSP5	0.294591582299505
1.9163538294075e-05	0.266618382187042	0.828	0.571	0.413740791769078	L2	SEC22B	0.266618382187042
1.921087351257e-05	0.291651908365615	1	0.936	0.414762759136387	L2	AHNAK	0.291651908365615
2.11594279878958e-05	0.682831490221152	0.81	0.647	0.45683205025867	L2	FASN	0.682831490221152
2.13714847230008e-05	0.40763416188795	0.759	0.506	0.461410355169588	L2	AP1AR	0.40763416188795
2.20708147991061e-05	0.266588036178191	0.741	0.458	0.476508891512701	L2	ANG	0.266588036178191
2.27151545668986e-05	0.344776017468416	0.81	0.558	0.490420187099341	L2	SLC7A8	0.344776017468416
2.33098485482218e-05	0.352204906344585	0.828	0.696	0.503259630156109	L2	GINM1	0.352204906344585
2.33353547555633e-05	0.322985571439705	0.379	0.157	0.503810309172613	L2	PIP5KL1	0.322985571439705
2.35954853277023e-05	0.691500965829741	0.586	0.359	0.509426528225092	L2	AL121944.1	0.691500965829741
2.39149444826238e-05	0.431288540810286	0.759	0.638	0.516323651379847	L2	EVA1B	0.431288540810286
2.41015825305474e-05	0.515947902106216	0.707	0.468	0.520353166834518	L2	CAPN8	0.515947902106216
2.4818956488057e-05	0.3326977745558	0.828	0.692	0.535841270577152	L2	KDSR	0.3326977745558
2.58866045628985e-05	0.36254458116594	1	0.942	0.558891792512978	L2	ANXA2	0.36254458116594
2.5940293467415e-05	0.303397278892149	0.983	0.933	0.56005093596149	L2	DDX3X	0.303397278892149
2.73426925797879e-05	0.347171895332441	0.966	0.795	0.59032873279762	L2	AFF4	0.347171895332441
2.75032448313927e-05	0.34443611338698	0.966	0.907	0.593795055909769	L2	TUBB4B	0.34443611338698
2.97744400050168e-05	0.402956600350163	0.966	0.891	0.642830159708312	L2	NECTIN2	0.402956600350163
3.0237779171584e-05	0.320866071132226	0.897	0.75	0.652833652314499	L2	MSI2	0.320866071132226
3.0995467494722e-05	0.25478847555331	0.741	0.478	0.669192143211047	L2	COPS2	0.25478847555331
3.14465995746787e-05	0.368966514237903	0.897	0.753	0.678932084817312	L2	SHROOM3	0.368966514237903
3.29062690545988e-05	0.341398228936401	0.81	0.603	0.710446348888788	L2	FAM234B	0.341398228936401
3.33539501348412e-05	0.403445182204006	1	0.962	0.720111783411222	L2	GLUL	0.403445182204006
3.44634418592398e-05	0.397619502299282	0.69	0.471	0.744065709740987	L2	DNAJB9	0.397619502299282
3.59542685894106e-05	0.323512259515287	0.966	0.885	0.776252658845375	L2	SRSF2	0.323512259515287
3.598303553252e-05	0.347472514240791	0.879	0.801	0.776873737147107	L2	SBDS	0.347472514240791
3.71175667283932e-05	0.298888615555703	0.621	0.375	0.80136826566601	L2	NEDD9	0.298888615555703
3.72822206467655e-05	0.504470150176732	0.845	0.651	0.804923143763668	L2	MYADM	0.504470150176732
3.92011199006886e-05	0.29328086625944	0.966	0.939	0.846352178655867	L2	SARAF	0.29328086625944
4.25050188454428e-05	0.309482079174922	0.793	0.606	0.917683356873109	L2	CREBRF	0.309482079174922
4.58229960783487e-05	0.27109167273465	0.569	0.308	0.989318485331549	L2	MAFG	0.27109167273465
4.88556577308861e-05	0.348052995765087	0.638	0.388	1	L2	TES	0.348052995765087
4.88591445665103e-05	0.550330833421507	0.759	0.545	1	L2	VCL	0.550330833421507
4.94249688958991e-05	0.321408089701477	0.621	0.381	1	L2	CHIC2	0.321408089701477
5.06779282369031e-05	0.421616395051821	0.966	0.917	1	L2	BTG1	0.421616395051821
5.1492440401959e-05	0.383618397066957	0.241	0.074	1	L2	C1QTNF6	0.383618397066957
5.17411988510027e-05	0.331242663159951	1	0.971	1	L2	SRSF5	0.331242663159951
5.27741067843398e-05	0.367064723500411	0.759	0.551	1	L2	RAB5A	0.367064723500411
5.27826539549031e-05	0.484750828596653	0.655	0.41	1	L2	ZBTB43	0.484750828596653
5.37876085613529e-05	0.465276854676034	0.897	0.679	1	L2	ARIH1	0.465276854676034
6.48555568544249e-05	0.31224707713908	0.879	0.663	1	L2	ETF1	0.31224707713908
6.52358621703245e-05	0.262913782684359	0.759	0.551	1	L2	COQ10B	0.262913782684359
6.70455124241901e-05	0.265186138250316	0.655	0.41	1	L2	BAG3	0.265186138250316
7.49730051375393e-05	0.322155602309989	0.776	0.587	1	L2	HEXIM1	0.322155602309989
7.65135630795837e-05	0.341025630811464	0.897	0.804	1	L2	YTHDF2	0.341025630811464
7.89319272542432e-05	0.255995915277346	0.759	0.474	1	L2	FAM53C	0.255995915277346
7.98535367001759e-05	0.261155035682061	0.724	0.468	1	L2	NUP98	0.261155035682061
8.11182201984026e-05	0.402766701490497	0.569	0.349	1	L2	ZNF324	0.402766701490497
8.20190761451084e-05	0.256296661087785	0.431	0.212	1	L2	RRAS2	0.256296661087785
8.70629441588677e-05	0.568207274139865	0.103	0.013	1	L2	HAMP	0.568207274139865
8.78453352355883e-05	0.345959116204087	1	0.984	1	L2	MALAT1	0.345959116204087
8.94943684777418e-05	0.38388193055416	0.862	0.686	1	L2	ACADSB	0.38388193055416
9.15640883924715e-05	0.266106761468454	0.914	0.696	1	L2	LIMCH1	0.266106761468454
9.16798733853841e-05	0.352071057769938	0.931	0.875	1	L2	SLC25A6	0.352071057769938
0.000101717339937388	0.302287304802658	0.897	0.888	1	L2	ST13	0.302287304802658
0.000108393467570901	0.271369132915418	0.914	0.728	1	L2	SPTAN1	0.271369132915418
0.000110106749782498	0.330197025597335	0.793	0.519	1	L2	SYTL2	0.330197025597335
0.000113615144811392	0.446839366130721	0.534	0.353	1	L2	CHSY1	0.446839366130721
0.000116621482767697	0.295379564159472	0.552	0.314	1	L2	LPAR6	0.295379564159472
0.000117828039491945	0.255451180345085	0.845	0.696	1	L2	USP22	0.255451180345085
0.000119129025144173	0.31803765538158	0.828	0.619	1	L2	SAR1A	0.31803765538158
0.000125290199835838	0.286955482806082	0.845	0.638	1	L2	CLK1	0.286955482806082
0.000128658643862318	0.287869624999097	0.69	0.494	1	L2	PRSS22	0.287869624999097
0.000128937374275426	0.354473140266186	0.966	0.814	1	L2	NORAD	0.354473140266186
0.000134251513339211	0.297385968098073	0.776	0.583	1	L2	PLEKHB2	0.297385968098073
0.000141606876249487	0.327100335286228	0.931	0.856	1	L2	EFHD1	0.327100335286228
0.000150327693539709	0.491857075609592	0.948	0.946	1	L2	JUN	0.491857075609592
0.000156898821486835	0.317194582903407	0.828	0.663	1	L2	SLC9A3R1	0.317194582903407
0.000160822950868204	0.26481690173838	0.586	0.372	1	L2	MEF2A	0.26481690173838
0.000163976029615571	0.307481370404484	0.483	0.25	1	L2	CLGN	0.307481370404484
0.000170016359857433	0.363650827687625	0.931	0.885	1	L2	YBX3	0.363650827687625
0.000171042791358421	0.379235380956564	0.828	0.66	1	L2	ABCD3	0.379235380956564
0.000175066079480581	0.354158879925796	1	0.929	1	L2	CLDN7	0.354158879925796
0.000181443625555856	0.324391095421076	0.741	0.596	1	L2	ATP2A2	0.324391095421076
0.000185005348251561	1.01615518346243	0.655	0.545	1	L2	KCNK6	1.01615518346243
0.000185440283784488	0.419068278986043	0.966	0.923	1	L2	JUNB	0.419068278986043
0.000189062838748245	0.44987105085364	0.931	0.833	1	L2	TIMP1	0.44987105085364
0.000192240456490612	0.272791158492073	0.638	0.417	1	L2	SDF2L1	0.272791158492073
0.000192916519496551	0.47665188468422	0.759	0.622	1	L2	ZC3HAV1	0.47665188468422
0.000194932596858455	0.278818294431098	0.655	0.465	1	L2	OGFOD3	0.278818294431098
0.000199001615818076	0.513704170560126	0.897	0.721	1	L2	SLC4A7	0.513704170560126
0.000202966479466141	0.270233211648705	0.414	0.205	1	L2	ZC2HC1C	0.270233211648705
0.00020698403315484	0.397594903577334	0.931	0.782	1	L2	CEBPB	0.397594903577334
0.000237781615801759	0.320352238881655	0.931	0.821	1	L2	HNRNPAB	0.320352238881655
0.000242650327801449	0.27531853277646	0.845	0.737	1	L2	PYURF	0.27531853277646
0.000243291012910644	0.295931778434749	0.741	0.503	1	L2	TOB2	0.295931778434749
0.000243388374653027	0.289958183580088	0.862	0.804	1	L2	EIF3L	0.289958183580088
0.000246727552370177	0.320694466332815	0.931	0.872	1	L2	RSRP1	0.320694466332815
0.000260027106854344	0.346376112454627	0.483	0.263	1	L2	SLC16A6	0.346376112454627
0.000261082519685864	0.307851610423017	0.569	0.362	1	L2	DUSP14	0.307851610423017
0.000264201469594286	0.309985069207098	0.707	0.503	1	L2	CDKN2AIP	0.309985069207098
0.000264821021302035	0.337041083321117	0.655	0.429	1	L2	ZNF302	0.337041083321117
0.000268545440682203	0.309506936804888	0.879	0.667	1	L2	F11R	0.309506936804888
0.000291381756525437	0.47670037339966	0.931	0.792	1	L2	RASEF	0.47670037339966
0.0002967072206339	0.344609626657003	0.948	0.91	1	L2	RHOA	0.344609626657003
0.000300373101408478	0.294451491932911	0.966	0.926	1	L2	HSPE1	0.294451491932911
0.000302988603491541	0.337743415576914	0.672	0.474	1	L2	TCEAL9	0.337743415576914
0.000307467338982953	0.320693605102918	0.948	0.792	1	L2	MACF1	0.320693605102918
0.000310075938663699	0.299301096258907	0.345	0.16	1	L2	VSIG10L2	0.299301096258907
0.000324172990318438	0.434542290962745	0.655	0.468	1	L2	SIAH2	0.434542290962745
0.000342251505593835	0.424290372143215	0.983	0.974	1	L2	KRT8	0.424290372143215
0.000345954811118261	0.494395619151582	0.655	0.417	1	L2	EHD4	0.494395619151582
0.0003500969223617	0.398010638659385	0.448	0.272	1	L2	GREB1	0.398010638659385
0.000360393260749079	0.300322037996803	0.5	0.285	1	L2	KLF5	0.300322037996803
0.000364570613851162	0.343650888656842	0.759	0.619	1	L2	BOD1	0.343650888656842
0.000378469394660301	0.315007672146521	0.431	0.24	1	L2	ARRDC4	0.315007672146521
0.000383660287530365	0.445629086774616	0.948	0.824	1	L2	UBE2H	0.445629086774616
0.000391188152813052	0.259177353036878	0.879	0.635	1	L2	CHD2	0.259177353036878
0.000394351469624713	0.373380342381137	0.672	0.497	1	L2	TMEM263	0.373380342381137
0.000401215942932636	0.26636543846264	0.81	0.638	1	L2	PSMA3-AS1	0.26636543846264
0.000403151876450852	0.290744953617859	0.534	0.324	1	L2	WWC2	0.290744953617859
0.00040354176819494	0.259998868206624	0.69	0.455	1	L2	NFIB	0.259998868206624
0.000404703429373502	0.263579887596177	0.914	0.837	1	L2	SNRPD3	0.263579887596177
0.000428403814744913	0.385077790684791	0.707	0.516	1	L2	KIAA1551	0.385077790684791
0.000436087729852718	0.540100457941779	0.259	0.106	1	L2	HSPB8	0.540100457941779
0.000457638285068827	0.356669470358563	0.983	0.939	1	L2	APP	0.356669470358563
0.000466423087522966	0.320780259250605	0.983	0.881	1	L2	FAM133B	0.320780259250605
0.000469096083430271	0.291906949174632	0.862	0.821	1	L2	RBX1	0.291906949174632
0.000479442821732497	0.266032998496944	0.948	0.798	1	L2	LRP10	0.266032998496944
0.000493255998768263	0.284935280712868	0.69	0.471	1	L2	WDR82	0.284935280712868
0.000497047812319315	0.386816518003308	0.776	0.641	1	L2	PRDM2	0.386816518003308
0.000499114577998883	0.265855173978019	0.586	0.388	1	L2	RRAGC	0.265855173978019
0.000522632688923051	0.274040373707745	0.983	0.875	1	L2	C1orf21	0.274040373707745
0.000551656970223411	0.254917326479488	0.931	0.881	1	L2	TGOLN2	0.254917326479488
0.000574801768439283	0.307051383936322	0.638	0.442	1	L2	C6orf132	0.307051383936322
0.000615236153266557	0.264048964073225	1	0.939	1	L2	PCBP2	0.264048964073225
0.000662587202040009	0.271125786819245	0.552	0.34	1	L2	SLC22A5	0.271125786819245
0.000778246715944619	0.287701542562331	0.603	0.397	1	L2	NPLOC4	0.287701542562331
0.000835333655137102	0.257752039187131	0.586	0.385	1	L2	GRB7	0.257752039187131
0.000836414657918886	0.275459080214857	0.845	0.641	1	L2	ZNF217	0.275459080214857
0.000863360024355083	0.308802370826776	0.914	0.779	1	L2	PPP2R2A	0.308802370826776
0.000900446631055962	0.422482088329436	0.5	0.295	1	L2	MXD1	0.422482088329436
0.000928118563777546	0.250324088396121	0.845	0.728	1	L2	EIF1B	0.250324088396121
0.000959028674778944	0.391576665312315	0.655	0.471	1	L2	PITPNB	0.391576665312315
0.00112596297917323	0.270046203458219	0.741	0.538	1	L2	ATXN1	0.270046203458219
0.00114032056617435	0.554259655458552	0.724	0.551	1	L2	LRG1	0.554259655458552
0.00114860880310948	0.625127369553709	0.534	0.34	1	L2	NCOA7	0.625127369553709
0.00116292563485383	0.258614021147415	0.966	0.933	1	L2	SERP1	0.258614021147415
0.00118578402517964	0.417271501671948	0.966	0.91	1	L2	SLC39A6	0.417271501671948
0.00124507008121574	0.519033619714975	0.586	0.417	1	L2	ANKRD28	0.519033619714975
0.00134988058707327	0.316783384064103	0.948	0.872	1	L2	EIF3A	0.316783384064103
0.00137201042753329	0.398203494258964	0.966	0.869	1	L2	NAMPT	0.398203494258964
0.00142269561308795	0.359474680831105	0.897	0.76	1	L2	TOR1AIP2	0.359474680831105
0.00149831253241881	0.276332341823604	0.845	0.651	1	L2	EWSR1	0.276332341823604
0.00150376652564908	0.298090171388276	0.845	0.679	1	L2	TSPAN6	0.298090171388276
0.00158143736597096	0.427013445581325	0.5	0.337	1	L2	NABP1	0.427013445581325
0.00159829142085761	0.296312809529655	0.707	0.548	1	L2	CCDC57	0.296312809529655
0.00160136273768121	0.327458259634667	0.655	0.503	1	L2	LDLRAD4	0.327458259634667
0.0016099813368371	0.319573225531728	0.845	0.66	1	L2	CHD1	0.319573225531728
0.00165121492012575	0.322731221016384	0.862	0.731	1	L2	KAT6B	0.322731221016384
0.00165507623875488	0.333233060267862	0.5	0.317	1	L2	FNIP2	0.333233060267862
0.00167811427052435	0.591628674222138	0.655	0.532	1	L2	TCIM	0.591628674222138
0.00168708797876347	0.258923945305337	0.414	0.224	1	L2	SLC1A1	0.258923945305337
0.00173185804755888	0.301715043285093	0.431	0.231	1	L2	KCNMA1	0.301715043285093
0.00175110129189813	0.26032069924404	0.759	0.596	1	L2	COPRS	0.26032069924404
0.00176823857373597	0.255927084351852	0.69	0.532	1	L2	MLF1	0.255927084351852
0.00194451500292652	0.253391239369111	0.552	0.362	1	L2	MREG	0.253391239369111
0.00195414842912727	0.33334258605893	0.897	0.904	1	L2	RPS27L	0.33334258605893
0.00219204459734741	0.287875864540943	0.517	0.321	1	L2	EFNA5	0.287875864540943
0.00227539665206179	0.28385366413643	0.983	0.907	1	L2	NFIA	0.28385366413643
0.00231166246857614	0.409859052142107	0.81	0.628	1	L2	TFF3	0.409859052142107
0.00239043396268334	0.508984041695252	0.586	0.429	1	L2	PPIF	0.508984041695252
0.00253419440495111	0.485113005214209	0.707	0.51	1	L2	SHROOM1	0.485113005214209
0.00255161861327225	0.274000721345758	0.586	0.429	1	L2	IRS2	0.274000721345758
0.00263540003305115	0.301627686569615	0.414	0.231	1	L2	AC044849.1	0.301627686569615
0.00264181534769008	0.357450993630084	0.5	0.34	1	L2	SLC25A44	0.357450993630084
0.00270893003179728	0.276878849888429	0.569	0.404	1	L2	RND3	0.276878849888429
0.00309645884225593	0.264264587352194	0.638	0.449	1	L2	PCNX4	0.264264587352194
0.00317713187417182	0.309642628371528	1	0.952	1	L2	EMP2	0.309642628371528
0.00376099067871485	0.286584572817187	0.655	0.506	1	L2	EP300	0.286584572817187
0.00377702425595945	0.320838804550659	0.793	0.587	1	L2	SERTAD3	0.320838804550659
0.00393911661831523	0.683210481866978	0.914	0.904	1	L2	HES1	0.683210481866978
0.00394465669139431	0.259667632789544	0.707	0.567	1	L2	CBWD3	0.259667632789544
0.00395784001365001	0.374997560215983	0.621	0.452	1	L2	TRIB1	0.374997560215983
0.00399592900765088	0.358378269645638	0.603	0.394	1	L2	RGS16	0.358378269645638
0.00413905186340635	0.254930498654141	0.914	0.837	1	L2	ILF2	0.254930498654141
0.00418997026728378	0.327543484896421	0.586	0.391	1	L2	CKS2	0.327543484896421
0.00433109028020054	0.275204864566447	0.983	0.837	1	L2	EIF4A1	0.275204864566447
0.00435298906075555	0.413091715373769	0.707	0.526	1	L2	THUMPD3-AS1	0.413091715373769
0.00448786532257409	0.251738237368927	0.828	0.731	1	L2	STRAP	0.251738237368927
0.00458082923112217	0.292310344732819	0.966	0.952	1	L2	CALR	0.292310344732819
0.00470571887678224	0.427420396172087	0.897	0.84	1	L2	STOM	0.427420396172087
0.00489773696065239	0.377834565415416	0.586	0.407	1	L2	MARCKS	0.377834565415416
0.00497380934661589	0.394277928263788	0.397	0.24	1	L2	SERPINA1	0.394277928263788
0.00517212422643487	0.284577328674994	0.862	0.715	1	L2	SCPEP1	0.284577328674994
0.00552813548886848	0.26479376288563	0.707	0.554	1	L2	RC3H1	0.26479376288563
0.0056996378577796	0.307527650112322	0.845	0.782	1	L2	FOXP1	0.307527650112322
0.00583400345140557	0.452116326326136	0.793	0.638	1	L2	MDK	0.452116326326136
0.00600974233090486	0.262453329011274	0.948	0.833	1	L2	RPN2	0.262453329011274
0.00603697408191031	0.327182773106122	0.517	0.359	1	L2	THBS1	0.327182773106122
0.00605292734207308	0.324515499216596	0.897	0.753	1	L2	VTCN1	0.324515499216596
0.00629908643697232	0.334688341174453	0.948	0.929	1	L2	UQCRQ	0.334688341174453
