label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
SOX17,0.093122146,0.782788192,0.971128708,5.623635187,0.275688369,-5.483121595,0.093122146,0.106355734,0.012723207
SOX18,0.632116158,0.0340707,0.379785058,5.734698509,2.119272901,-3.664214832,0.632116158,1.467618947,0.420462126
SOX2,-0.081417668,0.797714693,0.972397721,5.28705413,-0.256306748,-5.539099351,0.081417668,0.098152409,0.012156068
SOX21,0.066001817,0.840171473,0.974045182,5.363372215,0.201674852,-5.524538975,0.066001817,0.075632069,0.011420898
SOX3,-0.012140091,0.970406444,0.989586741,5.715398265,-0.037098654,-5.54130784,0.012140091,0.013046328,0.004546132
SOX30,0.292549688,0.362809057,0.832705615,5.718587239,0.910031076,-5.203429847,0.292549688,0.44032188,0.079508507
SOX4,0.293256233,0.001685888,0.082643913,6.848497689,3.140737339,-1.859610447,0.293256233,2.773171271,1.082789128
SOX5,0.066959508,0.822246516,0.974045182,5.862214863,0.224657278,-5.600316916,0.066959508,0.084997958,0.011420898
SOX6,0.041626151,0.902807809,0.986384959,5.537182692,0.122115583,-5.501174189,0.041626151,0.044404693,0.005953559
SOX7,-0.853194301,0.002984659,0.115799333,5.420709937,-2.969411122,-1.775644057,0.853194301,2.525105349,0.936293941
SOX8,-0.060220746,0.852242062,0.975992548,5.737563685,-0.18625913,-5.537362789,0.060220746,0.069437035,0.010553498
SOX9,-0.168353326,0.082843771,0.535355304,6.814163788,-1.734442238,-5.202308752,0.168353326,1.081740141,0.271357891
SP1,-0.023053321,0.853046932,0.975992548,6.609890215,-0.185232819,-6.422981374,0.023053321,0.069027075,0.010553498
SP100,0.141060579,0.267832752,0.767066982,6.640668574,1.110980875,-5.871392142,0.141060579,0.572136317,0.115166711
SP110,0.58462931,0.026777272,0.341611409,6.014433562,2.214793143,-3.530673176,0.58462931,1.572233676,0.466467634
SP140,-0.588742436,0.056591259,0.47072002,5.443738806,-1.906484104,-4.021919405,0.588742436,1.247250645,0.327237331
SP140L,0.067094681,0.685279692,0.946900894,6.385041708,0.405270713,-6.085320972,0.067094681,0.164132138,0.023695473
SP2,0.004206325,0.983621442,0.994200942,6.21325315,0.020528989,-5.961885998,0.004206325,0.007172013,0.00252583
SP3,0.234715859,0.006132178,0.169941971,6.906406288,2.740706651,-3.096179456,0.234715859,2.212385241,0.76969935
SP4,0.000616461,0.997813419,0.999150827,6.136011055,0.002740486,-5.875350623,0.000616461,0.00095066,0.000368948
SP5,-0.93740998,6.76E-06,0.001522119,6.411778741,-4.501295141,3.505503237,0.93740998,5.169780435,2.817551408
SP6,-0.606834519,0.018589373,0.293485816,6.056961942,-2.353716162,-3.255445533,0.606834519,1.730735257,0.532412882
SP7,-0.010233666,0.95594616,0.986384959,6.295128953,-0.055241568,-6.055458382,0.010233666,0.019566567,0.005953559
SP8,-0.346002254,0.288333843,0.784586094,5.478205926,-1.061791366,-5.066016133,0.346002254,0.54010438,0.105359394
SP9,0.307789127,0.235049369,0.741806405,6.017316868,1.187461603,-5.11163236,0.307789127,0.628840911,0.129709421
SPA17,-0.731477079,0.009044381,0.205751408,5.766776683,-2.610440261,-2.661162091,0.731477079,2.043621145,0.686657183
SPAAR,0.016122538,0.962020635,0.986618045,5.615418953,0.047618224,-5.512149032,0.016122538,0.016815612,0.005850946
SPACA1,0.135950138,0.638832575,0.935019708,5.083155037,0.469333595,-5.550579273,0.135950138,0.194612946,0.029179235
SPACA3,0.152329776,0.64236099,0.936754254,5.70478024,0.464402169,-5.448348554,0.152329776,0.192220841,0.028374326
SPACA4,0.170560645,0.600671204,0.916684448,5.717122128,0.523437762,-5.428993548,0.170560645,0.221363187,0.037780137
SPACA5,-0.376843162,0.241701799,0.749504316,5.547491738,-1.170753025,-4.970924877,0.376843162,0.616720117,0.125225862
SPACA5B,0.48236207,0.13159672,0.621529749,5.571366381,1.507851683,-4.589056188,0.48236207,0.880754937,0.206538079
SPACA6,-0.098141413,0.715120676,0.94906183,5.975955184,-0.364988966,-5.653725358,0.098141413,0.145620665,0.022705493
SPACA7,-0.596019899,0.053425227,0.460250444,5.444680115,-1.931498382,-3.980778858,0.596019899,1.272253624,0.337005784
SPACA9,0.083447247,0.80619611,0.974045182,5.580411776,0.245337089,-5.483996934,0.083447247,0.093559302,0.011420898
SPAG1,0.011888533,0.965042389,0.987124758,5.965836077,0.043827041,-5.704524363,0.011888533,0.01545361,0.005627956
SPAG11A,0.378753218,0.141869518,0.642506542,6.027674999,1.468880122,-4.778944322,0.378753218,0.848110908,0.192122446
SPAG16,0.280278851,0.314942052,0.79682643,5.938171136,1.004916748,-5.233404512,0.280278851,0.501769347,0.098636269
SPAG17,-0.464172813,0.141421928,0.641986671,5.541339932,-1.470532033,-4.644495814,0.464172813,0.849483246,0.192473989
SPAG4,-0.657916401,0.024208023,0.328630034,5.641119277,-2.25385745,-3.414492613,0.657916401,1.616040676,0.483292748
SPAG5,0.066318322,0.844748372,0.974045182,5.614300898,0.195824109,-5.49677974,0.066318322,0.073272637,0.011420898
SPAG6,0.374725276,0.129741981,0.619108579,6.06958518,1.515136855,-4.746219167,0.374725276,0.886919476,0.208233178
SPAG7,0.267274317,0.330417118,0.808355225,5.955463784,0.973280389,-5.273361905,0.267274317,0.480937462,0.09239775
SPAG8,0.356309698,0.213153741,0.720733443,5.906287804,1.244992764,-4.975721625,0.356309698,0.671307041,0.142225326
SPAG9,-0.263801573,0.247245936,0.754291961,6.143611764,-1.157073736,-5.246574448,0.263801573,0.606870839,0.122460521
SPAM1,-0.002642938,0.993758715,0.997765376,5.623818678,-0.007822397,-5.514843954,0.002642938,0.00271905,0.000971571
SPANXA1,0.097313582,0.197796036,0.705006976,6.987881567,1.287867626,-6.109217259,0.097313582,0.703782417,0.151806585
SPANXA2,-0.30091673,0.306150308,0.791523991,5.865330057,-1.023340259,-5.176047189,0.30091673,0.514065299,0.101535917
SPANXC,0.42966163,0.174106278,0.679250435,5.702290326,1.359140171,-4.778830527,0.42966163,0.759185568,0.167970075
SPANXN1,0.281575671,0.39936241,0.848206739,5.565465754,0.842765312,-5.224544197,0.281575671,0.398632816,0.071498281
SPANXN2,0.546713448,0.080682536,0.53097524,5.603566812,1.746763174,-4.267194324,0.546713448,1.093220458,0.27492573
SPANXN3,0.277359867,0.405032857,0.848365488,5.468882429,0.832671193,-5.23396881,0.277359867,0.392509745,0.071417007
SPANXN4,-0.032277326,0.920151824,0.986384959,5.32092399,-0.100242816,-5.55136692,0.032277326,0.036140509,0.005953559
SPANXN5,0.04007926,0.90109374,0.986384959,5.745472812,0.124280223,-5.547743503,0.04007926,0.045230027,0.005953559
SPARC,0.197559556,0.007708475,0.192217874,7.007670943,2.664666804,-3.431557688,0.197559556,2.113031533,0.716206232
SPARCL1,-0.156103673,0.513799796,0.894587376,6.0901796,-0.652935616,-5.624657402,0.156103673,0.289206073,0.048377234
SPART,-0.492527098,0.03786296,0.398853074,6.142478441,-2.076372104,-3.8545596,0.492527098,1.42178544,0.399187056
SPAST,-0.014991552,0.958837265,0.986384959,5.892710811,-0.051612916,-5.643713345,0.014991552,0.018255095,0.005953559
SPATA1,-0.263994176,0.422119093,0.856866041,5.442152235,-0.802754684,-5.264400316,0.263994176,0.374565004,0.067087069
SPATA12,0.294587289,0.375610469,0.838986292,5.594026024,0.886018392,-5.19660241,0.294587289,0.425262312,0.076245135
SPATA13,-0.120592298,0.349949857,0.82388196,6.588990149,-0.934692417,-5.979524364,0.120592298,0.45599418,0.084135007
SPATA16,0.014979755,0.963236072,0.986746386,5.344713485,0.046093222,-5.546854581,0.014979755,0.016267262,0.005794455
SPATA17,0.006001407,0.981405107,0.99315687,6.016658507,0.02330743,-5.751837266,0.006001407,0.008151686,0.002982149
SPATA18,-0.380796145,0.091303012,0.547763393,6.172170232,-1.688585775,-4.55804497,0.380796145,1.039514895,0.261406995
SPATA19,0.06169166,0.855583505,0.977041144,5.609586525,0.181999636,-5.498226834,0.06169166,0.067737597,0.010087148
SPATA2,-0.500621502,0.108329195,0.587816494,5.558116328,-1.605767662,-4.472730619,0.500621502,0.965254485,0.230758232
SPATA20,0.0395275,0.853138519,0.975992548,6.179130603,0.185116046,-5.907675337,0.0395275,0.068980449,0.010553498
SPATA21,0.133949821,0.681473634,0.946900894,5.717988468,0.41045466,-5.472600234,0.133949821,0.166550942,0.023695473
SPATA22,-0.133376424,0.69235625,0.946969419,5.561594325,-0.395661013,-5.450906344,0.133376424,0.159670383,0.023664046
SPATA24,-0.247294805,0.302256475,0.790429036,6.096705214,-1.031613667,-5.331064194,0.247294805,0.519624387,0.102137114
SPATA2L,-0.155746984,0.269738927,0.768813913,6.521925995,-1.10367374,-5.728065299,0.155746984,0.569056374,0.114178766
SPATA3,-0.51144467,0.099219337,0.564745531,5.565772505,-1.648670618,-4.415273618,0.51144467,1.003403678,0.248147197
SPATA31A5,0.167209735,0.621710299,0.926858497,5.560947031,0.493429917,-5.410078423,0.167209735,0.206411939,0.032986564
SPATA31A6,0.038817421,0.848158886,0.974774692,6.221608965,0.191468744,-5.954844837,0.038817421,0.071522783,0.011095755
SPATA31D1,0.339245885,0.305341493,0.791146675,5.547928219,1.025053014,-5.087565627,0.339245885,0.515214175,0.101742993
SPATA31D4,0.277971377,0.364071455,0.834224336,5.814467719,0.907639861,-5.242163792,0.277971377,0.438813371,0.078717145
SPATA31E1,-0.025059216,0.940659921,0.986384959,5.635881798,-0.074440704,-5.515618028,0.025059216,0.02656736,0.005953559
SPATA32,0.023415726,0.945066419,0.986384959,5.500688925,0.068903748,-5.508005339,0.023415726,0.024537668,0.005953559
SPATA33,-0.376457779,0.223824482,0.734516893,5.745387248,-1.216431373,-4.951053479,0.376457779,0.650092412,0.133998212
SPATA4,0.091325269,0.762210261,0.964382458,5.846030976,0.302580708,-5.571598592,0.091325269,0.117925209,0.015750698
SPATA45,-0.138116476,0.673713931,0.946900894,5.378176612,-0.421058014,-5.464613214,0.138116476,0.171524472,0.023695473
SPATA46,0.18617936,0.437773774,0.865976003,6.0848805,0.775962179,-5.541271178,0.18617936,0.35875026,0.062494142
SPATA48,0.136381245,0.684773541,0.946900894,5.637691297,0.405959474,-5.450234544,0.136381245,0.164453029,0.023695473
SPATA5,0.035114239,0.90432102,0.986384959,5.886351816,0.120205091,-5.63359931,0.035114239,0.043677374,0.005953559
SPATA5L1,0.376291976,0.252595459,0.7585229,5.521138523,1.144076787,-4.982498195,0.376291976,0.597574461,0.120031303
SPATA6,0.148208237,0.405874386,0.848365488,6.329012275,0.831180392,-5.764954272,0.148208237,0.391608355,0.071417007
SPATA6L,-0.286624636,0.292371731,0.786423357,5.968766941,-1.05303477,-5.209621123,0.286624636,0.534064621,0.104343596
SPATA7,0.155781476,0.497359427,0.889561885,6.121066147,0.678653675,-5.644892591,0.155781476,0.303329646,0.050823833
SPATA9,0.284671771,0.387480914,0.840934898,5.408101274,0.864199805,-5.219717637,0.284671771,0.411749685,0.075237624
SPATC1,0.572333766,0.065030934,0.489553706,5.617238459,1.845072601,-4.119348404,0.572333766,1.186880012,0.310199657
SPATC1L,-0.491096208,0.120426482,0.605329828,5.39661207,-1.55300372,-4.536439597,0.491096208,0.919278001,0.218007925
SPATS1,0.312148692,0.238520627,0.746331002,5.995987361,1.178701965,-5.104412407,0.312148692,0.622474058,0.127068518
SPATS2,-0.184126859,0.425418394,0.859076841,6.123017598,-0.79706056,-5.558993068,0.184126859,0.371183736,0.065967988
SPATS2L,-0.305804989,0.206187214,0.716638621,6.092188064,-1.264130281,-5.080195911,0.305804989,0.68573827,0.144699791
SPC24,0.068073487,0.841597648,0.974045182,5.525252681,0.199851013,-5.491299204,0.068073487,0.074895487,0.011420898
SPC25,0.257807098,0.321025377,0.801816556,6.012695127,0.992359551,-5.301146907,0.257807098,0.493460635,0.095924981
SPCS1,-0.023086379,0.828213054,0.974045182,6.730893045,-0.216994718,-6.570048605,0.023086379,0.081857929,0.011420898
SPCS2,0.025555561,0.920959046,0.986384959,6.016287634,0.099226066,-5.747436523,0.025555561,0.035759682,0.005953559
SPCS3,0.368141574,0.046075071,0.434144846,6.329622022,1.994738166,-4.177136823,0.368141574,1.336533985,0.36236535
SPDEF,0.185378419,0.036078338,0.390294112,6.877811528,2.096081261,-4.606399332,0.185378419,1.442753472,0.408608001
SPDL1,0.033326971,0.919773279,0.986384959,5.692560319,0.100719655,-5.528190583,0.033326971,0.036319212,0.005953559
SPDYA,-0.024842902,0.9368513,0.986384959,5.255211598,-0.079228234,-5.575687881,0.024842902,0.028329336,0.005953559
SPDYC,0.072046434,0.831437734,0.974045182,5.617064347,0.21285873,-5.494327508,0.072046434,0.080170269,0.011420898
SPDYE11,0.167087121,0.322554273,0.803468276,6.372939104,0.98922909,-5.677498583,0.167087121,0.491397201,0.095031266
SPDYE16,-0.02652665,0.777766265,0.97062278,6.826854698,-0.282232182,-6.675832656,0.02652665,0.109150898,0.01294952
SPDYE2,-0.090066346,0.760658931,0.963596153,5.870240665,-0.304616722,-5.588785204,0.090066346,0.118810031,0.016104943
SPDYE3,0.234470602,0.433034533,0.863382971,5.852505244,0.784013742,-5.351648749,0.234470602,0.363477469,0.063796522
SPDYE4,-0.335613501,0.292942724,0.786423357,5.319610928,-1.051695399,-5.090048026,0.335613501,0.533217284,0.104343596
SPDYE5,-0.264921273,0.066333132,0.494966844,6.521548999,-1.836192708,-4.666537873,0.264921273,1.178269495,0.305423892
SPECC1,0.295748872,0.35703992,0.83002671,5.319465502,0.921025822,-5.195681992,0.295748872,0.447283223,0.080907932
SPECC1L,0.079993307,0.714677037,0.948821404,6.159240918,0.365583349,-5.839006576,0.079993307,0.145890172,0.022815527
SPEF1,-0.136891592,0.669431636,0.946900894,5.311472328,-0.426929874,-5.481359275,0.136891592,0.174293768,0.023695473
SPEF2,0.564174734,0.064586856,0.487586385,5.702079347,1.84813437,-4.121910289,0.564174734,1.189855854,0.31194843
SPEG,-0.082437992,0.795267099,0.971941082,5.287448065,-0.259478091,-5.538265466,0.082437992,0.099486984,0.012360061
SPEGNB,-0.275215742,0.402656563,0.848365488,5.445534398,-0.836890917,-5.240675414,0.275215742,0.395065218,0.071417007
SPEM1,0.533388034,0.089732986,0.545305812,5.599246505,1.696829918,-4.33895474,0.533388034,1.047047879,0.263359874
SPEM2,0.249978117,0.453790437,0.87606464,5.615517264,0.749114695,-5.288410191,0.249978117,0.34314466,0.057463848
SPEM3,0.131333005,0.650352791,0.940724835,5.083681648,0.45327397,-5.556857498,0.131333005,0.186850992,0.02653739
SPEN,0.282829875,0.084439036,0.538800092,6.409686442,1.725513903,-4.74810812,0.282829875,1.073456735,0.268572339
SPESP1,0.231009729,0.467011654,0.88184149,5.287302639,0.727353594,-5.340710515,0.231009729,0.330672282,0.054609472
SPG11,0.255052311,0.128952985,0.61807785,6.38655507,1.518260452,-5.048791501,0.255052311,0.889568601,0.20895682
SPG21,0.200336414,0.309559867,0.793584785,6.251493758,1.016152912,-5.513119521,0.200336414,0.509255349,0.100406667
SPG7,0.035622143,0.806837705,0.974045182,6.486066718,0.244508482,-6.257915551,0.035622143,0.093213815,0.011420898
SPHK1,-0.050432629,0.880409955,0.986384959,5.646972427,-0.15045006,-5.511973883,0.050432629,0.055315055,0.005953559
SPHK2,-0.01372256,0.958731073,0.986384959,5.988473972,-0.051746187,-5.724406232,0.01372256,0.018303197,0.005953559
SPHKAP,0.065156657,0.847527377,0.974774692,5.610731069,0.192274931,-5.496841597,0.065156657,0.071846264,0.011095755
SPI1,-0.331488707,0.274444744,0.773905311,5.806034869,-1.092892003,-5.088799978,0.331488707,0.561545083,0.111312173
SPIB,0.322392704,0.323025253,0.804009002,5.669079401,0.988266695,-5.129328524,0.322392704,0.490763525,0.094739089
SPIC,0.333378752,0.314335749,0.796238829,5.54516477,1.006172725,-5.102980131,0.333378752,0.502606225,0.098956648
SPICE1,0.210409384,0.185887333,0.686957939,6.425760627,1.322855958,-5.362436959,0.210409384,0.730750204,0.163069853
SPIDR,-0.201203971,0.207926077,0.717560113,6.430492799,-1.259299588,-5.437152477,0.201203971,0.682091041,0.14414171
SPIN1,0.031332211,0.771423589,0.968461682,6.719117841,0.290514339,-6.538386654,0.031332211,0.112707085,0.013917558
SPIN2A,-0.140570447,0.480725631,0.887415945,6.244661593,-0.705139492,-5.754514459,0.140570447,0.318102722,0.051872772
SPIN2B,0.06465793,0.719812841,0.950437924,6.316836687,0.358710293,-6.021786381,0.06465793,0.14278041,0.022076243
SPIN3,0.450832605,0.092743401,0.55006939,5.986673421,1.681123836,-4.452841257,0.450832605,1.03271698,0.259582522
SPIN4,0.008793979,0.977174207,0.992004148,5.821837899,0.028611888,-5.595277254,0.008793979,0.010028005,0.003486512
SPINDOC,-0.039179787,0.873618498,0.984719192,6.058092442,-0.159064486,-5.780740244,0.039179787,0.058678179,0.006687598
SPINK1,0.099716839,0.758365943,0.962293683,5.734370686,0.307628429,-5.509657211,0.099716839,0.120121179,0.016692365
SPINK13,0.13622169,0.662035779,0.945051108,5.240685483,0.437105946,-5.501362518,0.13622169,0.179118539,0.024544704
SPINK14,-0.030459242,0.9270071,0.986384959,5.410903906,-0.091611324,-5.524869495,0.030459242,0.03291694,0.005953559
SPINK2,-0.104003324,0.743719918,0.955758728,5.76182119,-0.326932416,-5.520225712,0.104003324,0.128590587,0.019651727
SPINK4,-0.578796944,0.061291976,0.481053307,5.44002635,-1.871411467,-4.078449455,0.578796944,1.21259638,0.317806795
SPINK5,0.224980628,0.499992236,0.889907217,5.445684792,0.67450525,-5.333604404,0.224980628,0.301036739,0.050655271
SPINK6,0.053305432,0.870724485,0.983521089,5.714915842,0.162738866,-5.52983277,0.053305432,0.060119243,0.007216324
SPINK7,-0.181864563,0.580687417,0.916347881,5.399273916,-0.552383307,-5.407367478,0.181864563,0.236057584,0.03793962
SPINK8,-0.399093623,0.206891655,0.716638621,5.660565864,-1.262169739,-4.887743903,0.399093623,0.684257026,0.144699791
SPINK9,-0.019686436,0.947846859,0.986384959,5.161656954,-0.065411103,-5.611988897,0.019686436,0.023261825,0.005953559
SPINT1,0.238814222,0.042707468,0.422362434,6.663525035,2.026594265,-4.485624722,0.238814222,1.369496171,0.374314716
SPINT2,0.107558084,0.14669934,0.648237294,7.001874331,1.451304313,-5.906304845,0.107558084,0.833571841,0.188265987
SPINT3,0.166304754,0.623533954,0.927726131,5.569062566,0.490850044,-5.411294633,0.166304754,0.205139893,0.032580211
SPINT4,0.166006558,0.61717525,0.925638974,5.412493534,0.499859832,-5.423729873,0.166006558,0.209591498,0.033558368
SPIRE1,-0.229251608,0.293782831,0.786423357,6.177737007,-1.049866631,-5.392020207,0.229251608,0.531973588,0.104343596
SPIRE2,-1.000391171,0.000191058,0.019714902,5.493479809,-3.730741296,0.503497124,1.000391171,3.718833915,1.705205371
SPN,-0.11267356,0.554949929,0.912073198,6.278964978,-0.590378312,-5.865072431,0.11267356,0.2557462,0.039970306
SPNS1,0.299480236,0.193796158,0.697270436,6.128514771,1.299442403,-5.076957776,0.299480236,0.712654838,0.156598748
SPNS2,-0.021011262,0.950384888,0.986384959,5.622796808,-0.062223659,-5.51372648,0.021011262,0.022100478,0.005953559
SPNS3,0.387272097,0.220038772,0.730866822,5.725484433,1.226435307,-4.926805986,0.387272097,0.657500788,0.136161753
SPO11,-0.034971377,0.916333033,0.986384959,5.671268415,-0.105054263,-5.522724055,0.034971377,0.037946657,0.005953559
SPOCD1,0.267679235,0.424507536,0.858158593,5.556974506,0.798629983,-5.252703449,0.267679235,0.372114596,0.066432444
SPOCK1,-0.484707922,0.079101332,0.527612428,5.947730827,-1.755948312,-4.320803209,0.484707922,1.101816203,0.277684983
SPOCK2,-0.179807539,0.590809024,0.916347881,5.490879302,-0.537666338,-5.401537668,0.179807539,0.22855288,0.03793962
SPOCK3,0.061326025,0.857098303,0.977466717,5.522247288,0.180069745,-5.494581446,0.061326025,0.066969365,0.009898021
SPON1,-0.228145669,0.484028006,0.887415945,5.672931143,-0.699842249,-5.336862791,0.228145669,0.315129509,0.051872772
SPON2,-0.006832138,0.971652506,0.990046583,6.265255482,-0.035535911,-6.021247364,0.006832138,0.012489025,0.004344371
SPOP,-0.106471187,0.677054369,0.946900894,6.026006629,-0.416487691,-5.680312126,0.106471187,0.169376455,0.023695473
SPOPL,-0.036513105,0.797688192,0.972397721,6.50538654,-0.256341071,-6.276811505,0.036513105,0.098166836,0.012156068
SPOUT1,-0.045314943,0.804860607,0.974045182,6.305088467,-0.247062405,-6.037432203,0.045314943,0.094279328,0.011420898
SPP1,0.452039166,0.145977169,0.647694636,5.725176331,1.453906237,-4.67456778,0.452039166,0.835715062,0.1886297
SPP2,-0.515102098,0.101310121,0.571134659,5.409481259,-1.638555292,-4.422446846,0.515102098,0.994347167,0.243261484
SPPL2A,0.109282656,0.608701329,0.921245424,6.180729924,0.511930265,-5.802005788,0.109282656,0.21559575,0.035624656
SPPL2B,0.126846561,0.4862469,0.887585679,6.310267821,0.696293994,-5.842984432,0.126846561,0.313143155,0.051789714
SPPL2C,-0.418815848,0.191444626,0.694177271,5.455183881,-1.306329279,-4.830133063,0.418815848,0.71795682,0.15852961
SPPL3,0.109908459,0.577309934,0.916347881,6.245284182,0.557320804,-5.852017839,0.109908459,0.23859097,0.03793962
SPR,-0.228124598,0.155326344,0.661383288,6.42999649,-1.420981389,-5.225049876,0.228124598,0.80875488,0.179546783
SPRED1,0.912409981,1.20E-05,0.002541065,6.374159559,4.378580778,2.99698328,0.912409981,4.922208091,2.594984303
SPRED2,0.434704091,0.019222701,0.296875585,6.33580677,2.341234582,-3.461991835,0.434704091,1.716185591,0.527425517
SPRED3,-0.703943844,0.013160222,0.250951241,5.712450757,-2.479463128,-2.952861379,0.703943844,1.880736799,0.600410653
SPRING1,0.085934266,0.736244805,0.95371889,6.02535113,0.336831589,-5.709188364,0.085934266,0.132977757,0.020579615
SPRN,0.386646302,0.207755673,0.7172371,5.208800722,1.259771683,-4.910364643,0.386646302,0.682447108,0.144337254
SPRR1A,-0.180970595,0.561417383,0.913373976,5.241502946,-0.580740101,-5.438448958,0.180970595,0.250714145,0.039351367
SPRR1B,0.381966191,0.245282657,0.752653468,5.519832027,1.161892965,-4.965403131,0.381966191,0.610333158,0.123404933
SPRR2A,-0.021721385,0.947925239,0.986384959,5.411224236,-0.065312658,-5.526379981,0.021721385,0.023225913,0.005953559
SPRR2B,0.112539605,0.642463612,0.936786079,6.072133161,0.46425891,-5.708570203,0.112539605,0.192151465,0.028359572
SPRR2E,-0.26641206,0.386707665,0.840934898,5.79429645,-0.865608514,-5.270580521,0.26641206,0.41261722,0.075237624
SPRR2F,-0.501379916,0.107181957,0.584136976,5.560583108,-1.611009129,-4.466432126,0.501379916,0.969878317,0.233485302
SPRR2G,0.133386471,0.668734441,0.946900894,5.24135752,0.427887254,-5.504559903,0.133386471,0.174746309,0.023695473
SPRR3,-0.096057802,0.771848744,0.968547805,5.672271437,-0.289958562,-5.495904283,0.096057802,0.112467798,0.013878939
SPRR4,0.356010869,0.263610321,0.763591348,5.71766238,1.117906973,-5.030022225,0.356010869,0.57903759,0.117139001
SPRTN,0.640422313,0.031345992,0.371826032,5.733527215,2.152693172,-3.602909867,0.640422313,1.503817977,0.429660208
SPRY1,-0.09322044,0.78077514,0.971128708,5.446750764,-0.27831004,-5.489507577,0.09322044,0.107474023,0.012723207
SPRY2,0.294399931,0.371594688,0.837421558,5.412887469,0.893495632,-5.197693299,0.294399931,0.429930502,0.077055863
SPRY3,-0.027361646,0.932053932,0.986384959,5.753008393,-0.085261243,-5.555408476,0.027361646,0.030558957,0.005953559
SPRY4,-0.123118757,0.706624425,0.946969419,5.366869109,-0.376394874,-5.482070238,0.123118757,0.150811355,0.023664046
SPRYD3,-0.019230253,0.937104358,0.986384959,6.067211925,-0.078910079,-5.799112761,0.019230253,0.028212043,0.005953559
SPRYD4,-0.006064478,0.980937888,0.99315687,6.030064085,-0.023893168,-5.764787768,0.006064478,0.008358491,0.002982149
SPRYD7,-0.532494903,0.056588007,0.47072002,5.921761811,-1.906509193,-4.06982452,0.532494903,1.247275603,0.327237331
SPSB1,-0.484244764,0.108377186,0.587906102,5.752417491,-1.605549359,-4.491745442,0.484244764,0.965062128,0.230692032
SPSB2,-0.306252985,0.346972121,0.820484655,5.61609099,-0.940484532,-5.169837873,0.306252985,0.459705419,0.085929537
SPSB3,-0.144232082,0.353047139,0.826091384,6.444722671,-0.928700852,-5.810492285,0.144232082,0.452167303,0.082971908
SPSB4,-0.662587251,0.025088012,0.334455549,5.571180898,-2.240089952,-3.437300459,0.662587251,1.600533754,0.475661594
SPTA1,-0.501317543,0.112380272,0.59367544,5.399945953,-1.587603439,-4.490613374,0.501317543,0.949309921,0.226450917
SPTAN1,-0.060019499,0.471655751,0.88503595,6.921294474,-0.719880889,-6.580278117,0.060019499,0.326374866,0.053039088
SPTB,-0.010350588,0.970658203,0.989592455,5.927876807,-0.036782905,-5.672210804,0.010350588,0.012933671,0.004543625
SPTBN1,0.453173836,0.000544175,0.039857066,6.619662326,3.46141894,-0.57584065,0.453173836,3.26426161,1.399494672
SPTBN2,0.519718761,0.011922546,0.239695785,6.265454218,2.514501491,-3.001474428,0.519718761,1.923631008,0.620339604
SPTBN4,-0.432707542,0.175904523,0.679778353,5.461452479,-1.353485973,-4.778313807,0.432707542,0.754722993,0.167632669
SPTBN5,0.026340145,0.936465963,0.986384959,5.390180526,0.079712711,-5.530946306,0.026340145,0.028508003,0.005953559
SPTLC1,0.417801314,0.13366862,0.626481512,5.938587048,1.499807034,-4.685034823,0.417801314,0.873970534,0.203091741
SPTLC2,0.338869705,0.01236278,0.24330836,6.56842164,2.50167716,-3.320330822,0.338869705,1.907883874,0.613842968
SPTLC3,-0.445485363,0.11906864,0.603148364,5.892882191,-1.55871266,-4.588961581,0.445485363,0.924202607,0.219575846
SPTSSA,-0.521218093,0.096866591,0.560290279,5.412450989,-1.660258832,-4.392394632,0.521218093,1.013825986,0.251586912
SPTSSB,-0.346556852,0.243344461,0.751106345,5.843017049,-1.166677242,-5.031413965,0.346556852,0.613778535,0.12429857
SPTY2D1,0.033544082,0.91506184,0.986384959,5.788172174,0.106656424,-5.570913168,0.033544082,0.038549555,0.005953559
SPTY2D1OS,0.383831509,0.167873224,0.673595698,5.94002708,1.379083223,-4.839647865,0.383831509,0.775018568,0.171600695
SPX,-0.848268453,0.003194978,0.11982687,5.419184575,-2.948423661,-1.830332554,0.848268453,2.495532065,0.921445786
SPZ1,-0.501025277,0.111426544,0.592398906,5.486865633,-1.591832645,-4.486630882,0.501025277,0.95301134,0.227385752
SQLE,-0.324141423,0.279150025,0.778828581,5.831839743,-1.082238574,-5.108145274,0.324141423,0.554162328,0.108558119
SQOR,0.14472436,0.204852221,0.715352791,6.678827351,1.267859109,-5.737402372,0.14472436,0.688559324,0.145479724
SQSTM1,-0.086502793,0.310307573,0.793848725,6.903824406,-1.014583753,-6.302713334,0.086502793,0.508207625,0.100262248
SRA1,-0.222602156,0.423226966,0.857240001,5.941904113,-0.800839757,-5.399367046,0.222602156,0.373426668,0.066897572
SRARP,0.538490979,0.048585117,0.442430144,5.964936912,1.972246844,-3.968282434,0.538490979,1.313496749,0.354155291
SRBD1,-0.522847959,0.094980391,0.555178147,5.495411372,-1.669713533,-4.380234785,0.522847959,1.022366048,0.255567637
SRC,0.1163604,0.50347506,0.890819702,6.346976336,0.669035249,-5.903682496,0.1163604,0.298022038,0.050210186
SRCAP,-0.15780413,0.198441262,0.7065315,6.632095894,-1.286016579,-5.646691034,0.15780413,0.702368021,0.150868471
SRCIN1,-0.202554465,0.153154828,0.658085026,6.524394026,-1.428490778,-5.325543141,0.202554465,0.814869309,0.181717991
